atraso,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,clasif_sbs,nivel_educ,vivienda_ALQUILADA,vivienda_FAMILIAR,vivienda_PROPIA
14,27,5513,18.0,12,1800.0,2446.5,3176.51,167,1,2,False,True,False
0,36,3748,8.0,12,1000.0,7441.33,411.9,177,0,2,False,True,False
0,34,5179,29.0,12,1600.0,8196.26,5755.15,175,0,2,False,True,False
0,48,14095,81.0,12,4362.0,3816.13,3257.49,173,1,3,False,False,True
0,23,4104,32.40158319378901,12,4500.0,11987.241038228825,10.45,173,0,2,False,True,False
1,28,3809,32.40158319378901,12,1036.2,11987.241038228825,3830.0,175,0,2,False,True,False
2,41,3930,32.40158319378901,12,2073.76,4437.38,4317.92,216,2,2,False,False,True
0,27,3626,32.40158319378901,11,850.3,11987.241038228825,1744.03,162,0,2,False,True,False
25,37,5939,39.0,0,780.0,4649.42,0.0,155,1,2,False,True,False
0,50,4478,32.40158319378901,10,1600.0,11987.241038228825,3539.43,204,0,2,False,True,False
4,27,3595,32.40158319378901,12,856.46,11987.241038228825,6065.55,193,0,2,False,True,False
0,27,4295,8.0,12,1500.0,2313.08,1475.16,174,0,3,False,True,False
0,48,4813,22.0,12,2100.0,2335.33,2901.56,181,1,0,False,False,True
0,54,3779,32.40158319378901,12,1500.0,11987.241038228825,1994.71,215,0,2,False,False,True
25,23,3991,7.0,6,2000.0,9848.74,497.53,181,1,3,False,True,False
5,51,6059,32.40158319378901,12,1800.0,11987.241038228825,568.14,178,2,2,False,True,False
1,33,3772,32.40158319378901,12,674.95,800.0,4713.94,215,0,2,False,False,True
1,23,3849,32.40158319378901,12,1133.52,11987.241038228825,1395.68,168,0,2,False,False,True
28,36,5482,53.0,8,5000.0,29085.28,580.94,195,2,3,False,True,False
0,44,5939,32.40158319378901,12,1500.0,1056.55,2571.02,206,3,2,False,False,True
0,30,5939,62.0,12,2600.0,2950.0,19950.74,204,3,2,False,False,True
20,27,4456,32.40158319378901,12,771.19,1121.9,2650.52,189,0,3,False,False,True
25,33,5240,46.0,12,3000.0,13843.55,262.39,195,3,3,False,True,False
0,61,5391,32.40158319378901,9,1200.0,11987.241038228825,3235.4,194,0,2,False,True,False
1,33,4629,32.40158319378901,12,1750.0,11987.241038228825,1148.36,200,0,3,False,False,True
1,23,3687,32.40158319378901,11,1045.48,11987.241038228825,2195.16,156,0,2,False,True,False
0,29,5452,32.40158319378901,12,1428.0,692.66,2154.58,204,1,0,False,True,False
2,21,4813,32.40158319378901,12,900.0,11987.241038228825,0.0,173,0,2,False,True,False
26,36,5117,32.40158319378901,12,1800.0,11987.241038228825,1367.04,182,3,2,False,True,False
2,63,9957,32.40158319378901,12,1231.36,8870.0,2120.69,194,0,2,False,True,False
0,39,4598,93.0,0,12000.0,23546.22,0.0,182,0,3,True,False,False
0,37,3656,32.40158319378901,12,807.62,11987.241038228825,4620.53,177,0,2,False,True,False
0,27,4386,32.40158319378901,12,823.54,11987.241038228825,599.09,169,0,2,False,True,False
24,38,4629,51.0,9,5000.0,19562.5,10273.47,194,0,2,False,True,False
0,22,4083,32.40158319378901,11,896.0,200.0,946.34,157,0,3,False,True,False
2,37,4264,32.40158319378901,12,741.71,3669.7,554.0,175,0,0,False,True,False
27,37,6304,59.0,12,15531.0,11158.17,57094.38,197,2,3,False,True,False
24,29,6762,17.0,0,5500.0,28313.06,11453.03,173,3,3,False,True,False
0,27,5513,31.0,12,2400.0,1961.72,1190.33,205,1,3,False,True,False
0,51,3840,7.0,0,1200.0,14046.13,183.93,166,0,2,True,False,False
0,29,4995,18.0,12,1700.0,806.41,0.0,215,1,3,False,True,False
2,51,3609,32.40158319378901,12,711.96,1180.0,2104.88,192,0,2,False,True,False
0,27,4478,32.40158319378901,11,1600.0,11987.241038228825,4119.59,181,0,3,False,True,False
0,53,5179,6.0,0,5000.0,6864.76,4547.19,197,1,3,False,True,False
0,34,3779,32.40158319378901,12,700.0,11987.241038228825,2545.94,189,0,2,False,True,False
2,40,6090,32.40158319378901,12,1600.0,11987.241038228825,2258.83,186,0,3,False,True,False
27,25,5117,25.0,12,3067.4,11987.241038228825,0.0,197,0,3,False,True,False
0,35,4356,17.0,12,7000.0,14382.28,6079.59,221,1,3,False,False,True
0,29,4264,32.40158319378901,12,1300.0,11987.241038228825,2901.58,175,0,2,False,True,False
0,24,3991,32.40158319378901,12,1400.0,11987.241038228825,1424.66,179,0,3,False,True,False
1,38,3981,32.40158319378901,12,896.65,11987.241038228825,2790.36,196,0,0,False,False,True
1,35,3474,32.40158319378901,12,1200.0,2376.1,4261.15,170,1,2,False,True,False
0,40,5694,37.0,0,4699.0,1682.19,699.46,178,0,3,False,True,False
3,32,3352,24.0,2,8300.0,27192.91,53599.58,219,0,3,False,False,True
33,30,4478,32.40158319378901,12,1050.0,11987.241038228825,3861.97,175,2,2,False,True,False
0,40,3899,32.40158319378901,12,1944.24,2169.6,9179.98,185,0,2,False,True,False
2,46,4539,14.0,12,2177.28,2000.0,1449.11,216,0,2,False,False,True
0,54,4509,11.0,12,2700.0,1994.47,1394.71,198,0,3,False,True,False
3,33,5179,32.40158319378901,12,1400.0,704.7,0.0,177,1,2,False,True,False
0,30,4935,40.0,12,4000.0,5821.66,2628.15,219,0,3,False,True,False
11,26,4295,32.40158319378901,12,2000.0,3091.04,2875.35,162,0,3,False,True,False
0,42,4904,14.0,12,2150.0,1868.01,725.75,197,1,2,False,True,False
2,45,3899,32.40158319378901,12,1120.64,11987.241038228825,3644.07,180,1,2,False,True,False
0,27,6090,32.40158319378901,11,20000.0,11987.241038228825,57094.38,194,0,3,False,True,False
0,54,4119,110.0,12,2500.0,2400.0,0.0,224,2,3,False,False,True
0,21,3605,32.40158319378901,12,891.34,11987.241038228825,1505.55,175,0,2,False,True,False
38,31,5878,39.0,0,5200.0,740.13,600.18,175,2,3,False,True,False
0,29,3793,14.0,12,1931.09,7367.72,9497.18,180,1,2,False,True,False
0,25,4102,32.40158319378901,12,1075.9,11987.241038228825,4590.56,169,0,2,False,True,False
0,26,3498,32.40158319378901,12,686.42,11987.241038228825,3326.96,169,0,2,False,True,False
0,53,4598,32.40158319378901,8,1500.0,1059.13,2003.65,201,0,2,False,True,False
0,46,5970,32.40158319378901,11,1600.0,14569.65,0.0,194,2,2,False,False,True
2,22,4205,32.40158319378901,12,1021.85,2350.0,1046.09,156,0,2,False,True,False
0,46,4174,16.0,12,1200.0,2550.0,5273.24,180,1,2,False,True,False
2,23,3325,32.40158319378901,12,1056.56,11987.241038228825,4660.63,159,0,3,False,True,False
55,35,4021,67.0,12,18265.0,8200.0,3322.52,201,1,3,False,False,True
0,21,4113,32.40158319378901,12,5000.0,11987.241038228825,9.73,178,0,0,False,True,False
0,30,4539,2.0,1,3500.0,6479.49,6120.36,188,0,3,False,True,False
0,40,4935,7.0,0,3500.0,15374.14,7802.65,204,1,3,False,True,False
0,31,4083,23.0,12,2100.0,7712.08,0.0,202,3,2,False,True,False
1,29,3626,32.40158319378901,12,900.0,4819.82,4195.43,194,0,2,False,True,False
4,42,3960,100.0,12,2500.0,1900.0,10368.56,230,2,2,False,True,False
1,32,4175,32.40158319378901,12,1015.71,11987.241038228825,2630.5,175,1,2,False,True,False
0,35,6456,32.40158319378901,0,5000.0,1900.26,25076.94,190,0,0,False,True,False
32,79,5970,32.40158319378901,11,30000.0,31045.72,57094.38,247,3,0,False,False,True
24,49,5605,14.0,12,2900.0,5918.42,5021.71,216,1,2,False,False,True
1,32,4066,32.40158319378901,10,1715.49,11987.241038228825,6475.31,180,0,2,False,True,False
0,33,3748,32.40158319378901,12,700.0,11987.241038228825,3921.42,208,0,2,False,False,True
0,48,4539,14.0,12,3270.0,3545.42,6028.29,197,0,2,False,True,False
0,39,4417,32.40158319378901,6,2100.0,11987.241038228825,1.33,177,0,3,False,True,False
0,23,3413,32.40158319378901,12,2100.0,1600.0,694.44,192,0,2,False,True,False
0,41,9287,32.40158319378901,0,2200.0,3034.0,2816.45,196,0,2,False,True,False
0,43,6365,32.40158319378901,0,2110.0,402.4,897.81,200,0,3,False,True,False
25,31,3656,15.0,0,3518.0,6218.24,785.78,192,1,3,False,True,False
2,24,4083,32.40158319378901,12,657.27,2963.04,2334.46,169,1,2,False,True,False
27,36,5817,46.0,12,3500.0,4939.72,2426.23,216,1,3,False,True,False
8,31,4843,32.40158319378901,12,1800.0,11987.241038228825,8399.02,180,0,2,False,True,False
21,32,4874,21.0,12,900.0,771.96,1400.28,192,0,0,False,False,True
0,23,3626,32.40158319378901,12,1500.0,11987.241038228825,13769.73,151,0,2,False,True,False
1,47,4264,102.0,12,900.0,2045.98,2230.25,180,0,2,False,True,False
2,38,3899,14.0,12,2200.0,16168.98,8459.47,226,0,3,False,False,True
3,49,9623,32.40158319378901,3,2551.8,473.05,10767.77,229,2,3,False,False,True
26,32,5513,5.0,12,3800.0,15335.65,10191.32,214,2,3,False,True,False
4,35,8313,32.40158319378901,12,670.17,11987.241038228825,3381.9,177,0,2,False,True,False
9,49,5482,28.0,12,2893.0,2823.49,4787.44,146,0,2,False,True,False
0,29,3930,34.0,12,3342.35,20321.32,411.78,192,1,2,False,True,False
0,35,3598,32.40158319378901,12,2249.97,11987.241038228825,3617.94,185,0,0,False,True,False
2,30,3991,32.40158319378901,12,866.4,2024.29,1717.99,175,1,2,False,True,False
0,26,4782,15.0,12,3200.0,689.92,0.0,227,0,3,False,True,False
0,25,4417,32.40158319378901,12,1882.0,11987.241038228825,9016.06,172,0,2,False,True,False
1,29,8282,32.40158319378901,12,767.56,11987.241038228825,3775.62,175,0,2,False,True,False
1,29,6031,32.40158319378901,12,759.27,1099.47,2714.91,173,0,2,False,True,False
8,30,5605,27.0,12,2100.0,3409.21,622.96,192,0,2,False,True,False
0,28,4386,30.0,12,800.0,5487.96,402.15,175,1,2,False,True,False
0,32,3930,7.0,0,4228.0,39728.29,21438.98,194,0,3,False,True,False
0,40,3649,1.0,12,2679.05,11987.241038228825,9477.12,205,0,3,False,True,False
0,21,4021,32.40158319378901,12,682.51,11987.241038228825,1679.0,156,0,2,False,True,False
9,34,5574,10.0,12,700.0,469.74,0.0,170,1,2,False,True,False
0,55,15222,32.40158319378901,2,2307.0,1629.44,3344.18,230,1,2,False,False,True
2,25,4570,32.40158319378901,12,623.78,11987.241038228825,2516.88,200,0,2,False,False,True
0,27,4658,71.0,3,4847.0,2625.0,2108.94,213,1,3,False,True,False
2,27,4065,32.40158319378901,11,679.54,1068.06,2925.16,196,1,3,False,True,False
1,28,3534,32.40158319378901,12,2824.63,1500.0,9280.7,211,1,2,False,True,False
0,28,3748,4.0,12,1200.0,2940.32,2364.43,178,0,3,False,True,False
2,25,3991,32.40158319378901,12,869.84,11987.241038228825,5191.3,169,1,2,False,True,False
0,25,3960,2.0,11,800.0,11987.241038228825,4885.6,169,0,2,False,True,False
0,34,4448,32.40158319378901,12,1224.18,11987.241038228825,4414.9,201,0,2,False,False,True
0,38,7886,32.40158319378901,3,3905.0,30689.94,249.43,185,1,2,False,True,False
15,36,4721,32.40158319378901,11,6500.0,1699.33,11896.77,221,2,3,False,False,True
25,41,7948,84.0,12,2100.0,14483.96,249.96,177,1,2,False,True,False
6,25,4721,32.40158319378901,12,1945.0,11987.241038228825,0.0,169,1,3,False,True,False
0,33,4295,8.0,12,1500.0,4649.73,2161.96,216,0,3,False,False,True
2,23,3795,32.40158319378901,12,721.62,1300.43,2046.98,156,1,2,False,True,False
7,32,4843,32.40158319378901,11,2120.0,3458.47,0.0,226,1,3,False,True,False
6,59,9226,32.40158319378901,0,8000.0,9038.2,13982.46,196,1,0,False,True,False
1,35,6762,41.0,0,9794.0,33220.65,0.0,201,1,3,False,False,True
0,31,6000,8.0,12,1500.0,7467.8,2827.69,199,2,3,False,True,False
1,23,3868,32.40158319378901,12,1394.18,11987.241038228825,2275.04,161,0,2,False,True,False
6,28,5482,36.0,2,1800.0,1924.53,0.0,187,0,3,False,True,False
0,24,3773,32.40158319378901,12,2146.48,300.0,10681.7,154,0,2,False,True,False
0,37,7886,32.40158319378901,0,750.0,2165.09,0.0,176,0,2,False,True,False
0,34,5666,14.0,12,1500.0,1283.24,0.0,177,0,2,False,True,False
0,34,3932,32.40158319378901,12,1800.0,11987.241038228825,2355.02,201,0,2,False,False,True
13,39,4995,32.40158319378901,12,1400.0,11987.241038228825,6582.42,191,1,2,False,False,True
8,23,4264,13.0,11,1200.0,5442.09,172.76,176,0,3,False,True,False
0,40,3991,32.40158319378901,12,920.0,11987.241038228825,2416.04,161,0,2,True,False,False
1,29,4108,7.0,2,7073.0,8120.0,16369.69,195,0,3,False,True,False
2,23,4083,32.40158319378901,12,1031.33,500.0,821.52,156,0,2,False,True,False
0,42,4448,37.0,12,4866.0,6620.02,1143.15,205,2,3,False,True,False
1,33,3634,32.40158319378901,12,1105.43,11987.241038228825,6411.72,187,0,2,False,False,True
0,27,6031,32.40158319378901,12,6657.3,792.49,0.0,186,1,2,False,True,False
1,24,3472,32.40158319378901,10,1043.82,11987.241038228825,2100.1,156,0,2,False,True,False
0,54,4570,32.40158319378901,12,1353.46,2030.0,1873.84,185,1,2,False,True,False
19,42,11114,21.0,12,2300.0,11987.241038228825,0.0,195,1,2,False,True,False
0,25,4205,32.40158319378901,12,2405.32,11987.241038228825,2138.27,205,2,2,False,False,True
0,27,3840,12.0,12,995.42,7976.79,1690.44,188,0,2,False,False,True
0,23,3611,28.0,12,1094.69,11986.53,9076.95,175,1,2,False,False,True
55,45,4570,28.0,6,9000.0,31500.0,3137.96,199,0,3,False,True,False
8,34,5817,7.0,12,1500.0,8031.71,2468.18,179,1,2,False,True,False
3,35,5725,32.40158319378901,12,1300.0,11987.241038228825,2201.01,189,0,2,False,True,False
0,43,4964,32.40158319378901,12,1800.0,11987.241038228825,4865.49,204,0,2,False,False,True
2,30,4478,32.40158319378901,12,2000.0,1856.28,8913.22,221,0,3,False,False,True
0,29,4325,32.40158319378901,12,2900.0,11987.241038228825,0.0,173,0,3,False,True,False
0,34,5817,32.40158319378901,12,2500.0,11987.241038228825,5886.35,211,4,3,False,True,False
6,41,7582,32.40158319378901,2,7239.0,11987.241038228825,12334.7,197,0,2,False,True,False
0,23,4471,32.40158319378901,12,901.2,1107.85,2381.93,156,0,2,False,True,False
0,32,3899,32.40158319378901,11,1185.65,11987.241038228825,11320.96,211,0,0,False,False,True
9,49,4629,12.0,12,2500.0,519.16,4445.7,192,0,3,False,True,False
0,28,4509,20.0,12,3800.0,1321.81,709.81,195,2,3,False,True,False
6,45,6151,42.0,4,6000.0,8606.27,13659.85,223,0,3,False,False,True
2,36,5270,13.0,12,2882.8,7627.94,0.0,202,0,3,False,True,False
0,29,3595,32.40158319378901,12,1002.89,11987.241038228825,4071.72,175,0,2,False,True,False
0,22,3440,1.0,12,1165.71,11987.241038228825,8947.92,194,0,2,False,False,True
25,50,6456,57.0,12,691.21,5671.41,0.0,180,2,2,False,True,False
0,23,3919,32.40158319378901,12,1510.49,11987.241038228825,1010.9,194,0,2,False,False,True
0,21,4417,32.40158319378901,12,2085.06,11987.241038228825,1549.39,159,0,2,True,False,False
7,35,4295,32.40158319378901,12,4100.0,5171.3,0.0,194,0,2,False,True,False
0,24,4935,20.0,12,1268.28,6033.3,41.52,175,0,2,False,False,True
25,37,4974,21.0,10,700.0,1900.0,141.31,189,3,2,False,False,True
25,46,4295,99.0,12,4000.0,34887.82,681.7,185,1,3,False,True,False
0,22,3841,32.40158319378901,10,790.22,11987.241038228825,1525.97,156,0,2,False,True,False
16,26,4509,30.0,12,2100.0,3086.55,464.54,199,1,3,False,True,False
1,37,5040,32.40158319378901,8,689.37,11987.241038228825,2814.64,196,2,2,False,False,True
0,34,5878,48.0,12,2400.0,7691.56,3108.69,190,1,3,False,True,False
9,35,4224,11.0,12,1245.07,11987.241038228825,1046.85,179,1,2,False,True,False
2,35,4021,32.40158319378901,12,1200.0,11987.241038228825,2076.38,177,0,2,False,True,False
0,34,4874,32.40158319378901,8,2200.0,5069.2,896.22,194,1,2,False,True,False
0,34,5452,19.0,11,2310.0,2082.62,467.92,184,0,3,False,True,False
0,45,5391,32.40158319378901,12,2720.0,11987.241038228825,0.0,198,1,3,False,True,False
0,29,3611,32.40158319378901,12,1050.9,11987.241038228825,6988.28,175,0,2,False,True,False
0,32,6640,32.40158319378901,12,2000.0,3974.52,1792.02,220,1,2,False,True,False
1,37,5301,51.0,10,1100.0,13476.24,8166.0,199,1,3,False,True,False
2,21,4386,32.40158319378901,12,881.34,11987.241038228825,2042.98,156,0,2,False,True,False
2,37,4366,11.0,12,1026.61,1840.0,2100.78,170,0,2,False,True,False
0,23,3996,32.40158319378901,12,932.46,11987.241038228825,1345.86,175,0,2,False,False,True
2,28,4660,32.40158319378901,12,2100.0,448.18,1313.87,231,2,3,False,False,True
0,25,3930,32.40158319378901,12,656.49,1850.0,4280.13,169,0,2,False,True,False
1,25,5209,63.0,12,1400.0,4591.7,3099.08,190,1,2,False,False,True
0,23,5209,32.40158319378901,12,10000.0,4975.15,0.05,175,0,3,False,True,False
0,32,5327,32.40158319378901,2,1300.0,1785.75,1824.56,182,1,3,False,True,False
0,30,7551,32.40158319378901,9,800.0,25571.9,57094.38,192,1,2,False,True,False
0,23,4509,32.40158319378901,12,4500.0,558.74,0.0,181,0,3,False,True,False
2,25,3503,1.0,12,5500.0,4791.32,0.0,189,1,3,False,True,False
2,39,5756,81.0,12,8546.0,22024.32,4637.81,183,2,3,False,False,True
24,36,5530,44.0,12,1617.92,800.0,685.34,177,3,2,False,True,False
24,31,5909,21.0,9,1800.0,4426.27,34.08,207,2,3,False,True,False
0,34,4325,32.40158319378901,12,1400.0,3276.6,4153.11,192,0,3,False,False,True
0,42,4935,9.0,9,12000.0,36129.91,16766.44,198,1,3,False,True,False
21,25,4356,32.40158319378901,12,730.0,7098.14,5822.74,169,1,2,False,True,False
0,45,5482,7.0,12,4000.0,2116.13,0.0,193,0,3,False,True,False
8,50,5026,30.0,0,5311.46,33452.66,4790.57,223,4,3,False,False,True
0,31,4935,11.0,12,2400.0,3374.55,4369.37,192,0,2,False,True,False
0,37,4904,24.0,0,1000.0,4466.28,469.68,184,1,3,False,True,False
0,57,9743,11.0,7,4176.35,6686.65,0.0,211,0,2,False,True,False
0,43,4813,32.40158319378901,2,15000.0,11357.88,0.0,177,0,2,False,True,False
0,33,6487,8.0,12,2800.0,301.14,325.09,195,0,3,False,True,False
0,48,6517,30.0,4,5000.0,3021.68,2135.4,181,2,2,False,True,False
0,30,4570,32.40158319378901,12,1000.0,11987.241038228825,1713.14,173,0,0,False,True,False
0,27,3836,32.40158319378901,12,1432.86,11987.241038228825,0.0,171,0,2,False,True,False
0,32,5574,32.40158319378901,12,770.0,2624.93,2723.26,175,0,2,False,True,False
0,40,3880,32.40158319378901,11,2743.5,11987.241038228825,1821.21,214,0,0,False,True,False
0,47,3960,32.40158319378901,10,4000.0,1000.0,1656.56,191,0,3,False,True,False
7,43,7066,90.0,12,26400.0,121543.4,0.0,236,2,3,False,False,True
0,36,4813,32.40158319378901,12,10604.0,32388.4,27573.6,193,0,2,False,False,True
0,45,4935,11.0,6,6500.0,4663.23,15112.4,200,0,3,False,True,False
0,23,4417,32.40158319378901,12,1695.0,11987.241038228825,7936.73,161,0,2,False,True,False
1,38,6517,71.0,12,2261.71,13850.21,678.12,213,2,2,False,True,False
0,54,3899,9.0,11,2000.0,11372.72,14563.87,205,0,3,False,True,False
0,55,4935,32.40158319378901,5,773.0,11987.241038228825,217.31,192,0,2,False,True,False
2,33,3644,32.40158319378901,12,1298.25,11987.241038228825,4487.38,175,0,2,False,True,False
0,40,6670,64.0,0,2900.0,19544.59,57094.38,177,1,2,False,False,True
0,49,3695,32.40158319378901,12,5556.01,11987.241038228825,17021.19,216,0,2,False,False,True
32,25,4250,32.40158319378901,12,995.5,11987.241038228825,271.48,169,2,2,False,True,False
2,28,4325,32.40158319378901,12,2000.0,11987.241038228825,4367.08,196,0,3,False,True,False
2,24,3701,5.0,12,667.63,1250.0,1966.48,188,0,2,False,False,True
0,29,6913,32.40158319378901,8,5250.0,40868.27,0.0,219,1,3,False,False,True
0,27,5301,13.0,5,1500.0,6813.28,467.75,152,0,3,False,True,False
0,30,4690,19.0,11,2300.0,582.75,488.51,199,0,2,False,True,False
0,25,5209,32.40158319378901,12,1400.0,11987.241038228825,0.0,188,0,0,False,False,True
0,46,6456,32.40158319378901,0,2100.0,11987.241038228825,0.0,194,0,2,False,False,True
1,40,4509,32.40158319378901,12,1100.0,11987.241038228825,1719.39,177,4,2,False,True,False
0,32,5970,11.0,12,1607.35,5001.07,8678.23,218,0,2,False,False,True
10,47,4478,32.40158319378901,12,1600.0,11987.241038228825,3738.11,202,0,2,False,False,True
1,43,4263,32.40158319378901,7,800.0,9097.3,842.07,178,0,2,False,True,False
27,48,4386,32.40158319378901,11,2776.65,7435.2,6022.48,195,1,2,False,True,False
0,31,3413,11.0,7,3000.0,500.0,2567.22,200,0,3,False,True,False
0,31,3899,8.0,11,900.0,4504.12,1923.53,195,0,3,False,True,False
0,24,3991,32.40158319378901,12,1004.0,11987.241038228825,5122.07,154,0,0,False,True,False
17,52,6076,32.40158319378901,12,860.37,500.0,3919.59,202,1,3,False,False,True
2,37,4144,32.40158319378901,12,1148.08,11987.241038228825,4652.42,196,0,2,False,True,False
0,24,3779,32.40158319378901,11,695.48,11987.241038228825,4998.23,169,0,2,False,True,False
0,27,5329,11.0,12,2650.0,2432.46,1806.58,186,0,2,False,True,False
0,44,5117,32.40158319378901,12,2800.0,1009.39,0.0,209,0,3,False,True,False
2,22,4007,32.40158319378901,12,1357.55,900.0,2629.75,156,1,2,False,True,False
25,47,5544,9.0,12,14250.0,10711.5,2569.6,192,0,3,False,False,True
0,42,4052,32.40158319378901,2,7189.0,12959.87,8789.22,224,0,3,False,False,True
28,50,5725,32.40158319378901,12,13046.0,5827.55,0.0,216,3,3,False,False,True
1,22,3656,32.40158319378901,11,700.0,11987.241038228825,2662.87,159,0,3,False,True,False
0,36,7643,32.40158319378901,12,2082.75,1250.0,13023.25,194,3,2,False,True,False
0,48,5588,32.40158319378901,12,1097.93,1300.0,1967.93,180,0,2,False,True,False
2,29,6456,28.0,12,2100.0,5146.88,3966.49,211,0,2,False,False,True
0,28,5329,32.40158319378901,11,2000.0,11987.241038228825,0.0,195,0,2,False,True,False
0,33,5240,32.40158319378901,12,1483.0,11987.241038228825,0.06,182,0,0,False,True,False
0,44,11470,63.0,0,2500.0,37002.62,754.57,182,0,2,False,True,False
1,25,3972,32.40158319378901,12,1720.24,11987.241038228825,7106.64,177,0,2,False,False,True
6,35,4904,16.0,6,10000.0,113443.36,18030.84,216,2,3,False,False,True
0,42,3779,11.0,12,1200.0,5723.71,296.09,199,1,2,False,True,False
